id,created_at,retweeted,retweet_count,favorited,in_reply_to_status_id,text
1286208596758401024,2020-07-23 07:56:40,False,52,False,,"RT @SaludISCIII: 📢 Consulta los primeros resultados y el desarrollo del proyecto 'Factores de Difusión de #COVID19 en España', que están de…"
1286208511064649728,2020-07-23 07:56:20,False,14,False,,"RT @LluisMontoliu: Hoy estaré en San Lorenzo del Escorial, en el curso de verano @unicomplutense ""La ciencia ante el desafío de la #COVID19…"
1286208442206760960,2020-07-23 07:56:03,False,169,False,,"RT @DrTedros: A strong foundation of law for health is more important now than ever before. With @UNAIDS, @UNDP, @oneillinstitute &amp; @Global…"
1286207933173424128,2020-07-23 07:54:02,False,4506,False,,RT @florian_krammer: 1) There is a lot of talk about decaying antibodies. I would like to walk you through a few findings about antibodies…
1286207771910852608,2020-07-23 07:53:24,False,5,False,,"RT @rodlazda: En el Acto de Homeaje al LAPCOV @lapcov. Gran esfuerzo colectivo de @UVa_es, @UBUEstudiantes, @ITACYL y @CSIC 
Muchísimas gra…"
1286207633494429696,2020-07-23 07:52:51,False,110,False,,"RT @Sociedad_SEMI: 🩺📊""Características clínicas de los pacientes hospitalizados con #COVID19 en #España: resultados del Registro SEMI-#COVID…"
1286207217801273345,2020-07-23 07:51:11,False,12,False,,RT @RedRISA1: Más de 12.000 diagnósticos por PCR de COVID-19 realizados por @INIA_es miembro de @RedRISA1 al personal esencial del #Ayuntam…
1285969411556417538,2020-07-22 16:06:14,False,11,False,,RT @microBIOblog: “Solo la ciencia nos sacará de esto” @PAlonsoMalaria en @CursosVeranoUCM La ciencia ante el desafío de la #COVID19 @pfize…
1285964593198759936,2020-07-22 15:47:05,False,0,False,1285898172594892801,"@SesmaLab @microBIOblog @BoschUB @CursosVeranoUCM @pfizer_spain No, Ana, nuestra cuarentena de fichas terminó ;-) Gracias por el apoyo!"
1285891685021622273,2020-07-22 10:57:23,False,2,False,,"RT @GlezAnna1993: Sobre el confinamiento, @BoschUB de la @sev_virologia en @CursosVeranoUCM habla de que fue muy útil, como demuestran los…"
1285891671612416000,2020-07-22 10:57:19,False,9,False,,"RT @microBIOblog: Una recomendación
#InfoSEV: Preguntas y respuestas sobre #COVID19 y #SARSCoV2 de la @sev_virologia 
@BoschUB en el @Curso…"
1285891634266345473,2020-07-22 10:57:10,False,4,False,,"RT @microBIOblog: #SARSCoV2 un nuevo reto para la investigación en virología, nos conectamos con ⁦@BoschUB⁩, presidente de la ⁦@sev_virolog…"
1285891410412089346,2020-07-22 10:56:17,False,12,False,,"RT @birloque: Abriendo el curso @unicomplutense en El Escorial “La ciencia ante el desafío de la CoVid-19”
dirigido por @VictorJCid y @micr…"
1285694969236328449,2020-07-21 21:55:42,False,22,False,,RT @agencia_sinc: “El nuevo coronavirus no es la primera ni la última pandemia. Si podemos aprovechar este momento para aprender lo que pod…
1285694636145741825,2020-07-21 21:54:22,False,56,False,,"RT @aberron: Un 71% de seroprevalencia en Iquitos (Perú). No solo es el récord, sino que supone un jarro de agua fría para quienes pensaban…"
1285693761515933697,2020-07-21 21:50:54,False,589,False,,RT @CDCgov: Hand sanitizers containing methanol may be toxic when swallowed or absorbed through the skin. Do NOT use products that contain…
1285693619165429760,2020-07-21 21:50:20,False,10694,False,,"RT @TheLancet: NEW—UK’s #COVID19 vaccine is safe and induces an immune reaction, according to preliminary results https://t.co/rDPlB9fDKr h…"
1285531220676411393,2020-07-21 11:05:01,False,15,False,,"RT @GidMK: This is not unexpected, but still a big deal. If these results are correct, the idea that we can reach herd immunity to COVID-19…"
1285531026924675072,2020-07-21 11:04:15,False,16,False,,RT @aberron: Así está la gráfica del aumento casos detectados en nuestro entorno https://t.co/Gr6oEEUiHz
1285530790458163202,2020-07-21 11:03:19,False,42,False,,"RT @materia_ciencia: Una de las vacunas experimentales contra la covid más avanzadas, la desarrollada por la Universidad de Oxford, ofrece…"
1285530357849350144,2020-07-21 11:01:35,False,85,False,,"RT @elconfidencial: La viróloga española que lucha contra el covid en Estados Unidos: ""Viviremos años con el virus""
https://t.co/ic8yihCzGP"
1285530082409316352,2020-07-21 11:00:30,False,6,False,,"RT @NYTScience: These scientists are at the forefront of the hunt for a coronavirus vaccine, and the first human trials of their experiment…"
1285529999638921217,2020-07-21 11:00:10,False,9,False,,RT @NYTScience: Delays in testing are still hampering experts' ability to track and contain the spread of disease — and could make it hard…
1285529804519997440,2020-07-21 10:59:24,False,119,False,,"RT @pmarsupia: Ojo: es imposible comparar las cifras de positivos de ahora en julio con las de marzo.

En marzo sólo se hacían PCRs a quien…"
1285162479434301440,2020-07-20 10:39:46,False,75,False,,RT @SaludISCIII: 📢 Consulta todos los informes que ha publicado en los últimos meses el Grupo #ISCIII de Análisis Científico sobre #Coronav…
1285162398312206337,2020-07-20 10:39:27,False,135,False,,RT @CSIC: El CSIC crea la plataforma Salud Global para agrupar a sus equipos de investigación y buscar soluciones a la pandemia de #Covid19…
1285162320121995264,2020-07-20 10:39:08,False,1217,False,,"RT @pmarsupia: 🔴 Se ha publicado el estudio más completo sobre cómo se contagia el virus. Corea del Sur ha seguido a:

👉🏽 5.700 enfermos de…"
1284754935662419974,2020-07-19 07:40:20,False,95,False,,"RT @SaludPublicaEs: Recuerda: ante el #COVID19➡️PRUDENCIA, SEGURIDAD y RESPONSABILIDAD.

🧍‍♀️---🧍‍♂️Mantén la distancia interpersonal 
😷Usa…"
